# theta1,theta2 in radians, 100 Hz
-0.5921495812,1.3284474486
-0.5921495812,1.3284560079
-0.5921495812,1.3284645672
-0.5921495812,1.3284731265
-0.5921495812,1.3284816858
-0.5921495812,1.3284902451
-0.5921495812,1.3284988044
-0.5921495812,1.3285073638
-0.5921495812,1.3285159231
-0.5921495812,1.3285244824
-0.5921495812,1.3285330417
-0.5921495812,1.3285416010
-0.5921495812,1.3285501603
-0.5921495812,1.3285587196
-0.5921495812,1.3285672789
-0.5921495812,1.3285758383
-0.5921495812,1.3285843976
-0.5921495812,1.3285929569
-0.5921495812,1.3286015162
-0.5921495812,1.3286100755
-0.5921495812,1.3286186348
-0.5921495812,1.3286271941
-0.5921495812,1.3286357534
-0.5921495812,1.3286443128
-0.5921495812,1.3286528721
-0.5921495812,1.3286614314
-0.5921495812,1.3286699907
-0.5921495812,1.3286785500
-0.5921495812,1.3286871093
-0.5921495812,1.3286956686
-0.5921495812,1.3287042279
-0.5921495812,1.3287127873
-0.5921495812,1.3287213466
-0.5921495812,1.3287299059
-0.5921495812,1.3287384652
-0.5921495812,1.3287470245
-0.5921495812,1.3287555838
-0.5921495812,1.3287641431
-0.5921495812,1.3287727024
-0.5921495812,1.3287812618
-0.5921495812,1.3287898211
-0.5921495812,1.3287983804
-0.5921495812,1.3288069397
-0.5921495812,1.3288154990
-0.5921495812,1.3288240583
-0.5921495812,1.3288326176
-0.5921495812,1.3288411769
-0.5921495812,1.3288497363
-0.5921495812,1.3288582956
-0.5921495812,1.3288668549
-0.5921495812,1.3288754142
-0.5921495812,1.3288839735
-0.5921495812,1.3288925328
-0.5921495812,1.3289010921
-0.5921495812,1.3289096514
-0.5921495812,1.3289182108
-0.5921495812,1.3289267701
-0.5921495812,1.3289353294
-0.5921495812,1.3289438887
-0.5921495812,1.3289524480
-0.5921495812,1.3289610073
-0.5921495812,1.3289695666
-0.5921495812,1.3289781259
-0.5921495812,1.3289866853
-0.5921495812,1.3289952446
-0.5921495812,1.3290038039
-0.5921495812,1.3290123632
-0.5921495812,1.3290209225
-0.5921495812,1.3290294818
-0.5921495812,1.3290380411
-0.5921495812,1.3290466004
-0.5921495812,1.3290551598
-0.5921495812,1.3290637191
-0.5921495812,1.3290722784
-0.5921495812,1.3290808377
-0.5921495812,1.3290893970
-0.5921495812,1.3290979563
-0.5921495812,1.3291065156
-0.5921495812,1.3291150749
-0.5921495812,1.3291236343
-0.5921495812,1.3291321936
-0.5921495812,1.3291407529
-0.5921495812,1.3291493122
-0.5921495812,1.3291578715
-0.5921495812,1.3291664308
-0.5921495812,1.3291749901
-0.5921495812,1.3291835494
-0.5921495812,1.3291921088
-0.5921495812,1.3292006681
-0.5921495812,1.3292092274
-0.5921495812,1.3292177867
-0.5921495812,1.3292263460
-0.5921495812,1.3292349053
-0.5921495812,1.3292434646
-0.5921495812,1.3292520239
-0.5921495812,1.3292605833
-0.5921495812,1.3292691426
-0.5921495812,1.3292777019
-0.5921495812,1.3292862612
-0.5921495812,1.3292948205
-0.5921495812,1.3293033798
-0.5921495812,1.3293119391
-0.5921495812,1.3293204985
-0.5921495812,1.3293290578
-0.5921495812,1.3293376171
-0.5921495812,1.3293461764
-0.5921495812,1.3293547357
-0.5921495812,1.3293632950
-0.5921495812,1.3293718543
-0.5921495812,1.3293804136
-0.5921495812,1.3293889730
-0.5921495812,1.3293975323
-0.5921495812,1.3294060916
-0.5921495812,1.3294146509
-0.5921495812,1.3294232102
-0.5921495812,1.3294317695
-0.5921495812,1.3294403288
-0.5921495812,1.3294488881
-0.5921495812,1.3294574475
-0.5921495812,1.3294660068
-0.5921495812,1.3294745661
-0.5921495812,1.3294831254
-0.5921495812,1.3294916847
-0.5921495812,1.3295002440
-0.5921495812,1.3295088033
-0.5921495812,1.3295173626
-0.5921495812,1.3295259220
-0.5921495812,1.3295344813
-0.5921495812,1.3295430406
-0.5921495812,1.3295515999
-0.5921495812,1.3295601592
-0.5921495812,1.3295687185
-0.5921495812,1.3295772778
-0.5921495812,1.3295858371
-0.5921495812,1.3295943965
-0.5921495812,1.3296029558
-0.5921495812,1.3296115151
-0.5921495812,1.3296200744
-0.5921495812,1.3296286337
-0.5921495812,1.3296371930
-0.5921495812,1.3296457523
-0.5921495812,1.3296543116
-0.5921495812,1.3296628710
-0.5921495812,1.3296714303
-0.5921495812,1.3296799896
-0.5921495812,1.3296885489
-0.5921495812,1.3296971082
-0.5921495812,1.3297056675
-0.5921495812,1.3297142268
-0.5921495812,1.3297227861
-0.5921495812,1.3297313455
-0.5921495812,1.3297399048
-0.5921495812,1.3297484641
-0.5921495812,1.3297570234
-0.5921495812,1.3297655827
-0.5921495812,1.3297741420
-0.5921495812,1.3297827013
-0.5921495812,1.3297912606
-0.5921495812,1.3297998200
-0.5921495812,1.3298083793
-0.5921495812,1.3298169386
-0.5921495812,1.3298254979
-0.5921495812,1.3298340572
-0.5921495812,1.3298426165
-0.5921495812,1.3298511758
-0.5921495812,1.3298597351
-0.5921495812,1.3298682945
-0.5921495812,1.3298768538
-0.5921495812,1.3298854131
-0.5921495812,1.3298939724
-0.5921495812,1.3299025317
-0.5921495812,1.3299110910
-0.5921495812,1.3299196503
-0.5921495812,1.3299282096
-0.5921495812,1.3299367690
-0.5921495812,1.3299453283
-0.5921495812,1.3299538876
-0.5921495812,1.3299624469
-0.5921495812,1.3299710062
-0.5921495812,1.3299795655
-0.5921495812,1.3299881248
-0.5921495812,1.3299966841
-0.5921495812,1.3300052435
-0.5921495812,1.3300138028
-0.5921495812,1.3300223621
-0.5921495812,1.3300309214
-0.5921495812,1.3300394807
-0.5921495812,1.3300480400
-0.5921495812,1.3300565993
-0.5921495812,1.3300651587
-0.5921495812,1.3300737180
-0.5921495812,1.3300822773
-0.5921495812,1.3300908366
-0.5921495812,1.3300993959
-0.5921495812,1.3301079552
-0.5921495812,1.3301165145
-0.5921495812,1.3301250738
-0.5921495812,1.3301336332
-0.5921495812,1.3301421925
-0.5921495812,1.3301507518
-0.5921495812,1.3301593111
-0.5921495812,1.3301678704
-0.5921495812,1.3301764297
-0.5921495812,1.3301849890
-0.5921495812,1.3301935483
-0.5921495812,1.3302021077
-0.5921495812,1.3302106670
-0.5921495812,1.3302192263
-0.5921495812,1.3302277856
-0.5921495812,1.3302363449
-0.5921495812,1.3302449042
-0.5921495812,1.3302534635
-0.5921495812,1.3302620228
-0.5921495812,1.3302705822
-0.5921495812,1.3302791415
-0.5921495812,1.3302877008
-0.5921495812,1.3302962601
-0.5921495812,1.3303048194
-0.5921495812,1.3303133787
-0.5921495812,1.3303219380
